genre_id,movie_id
15,312004
3,312004
20,312004
5,312004
10,431308
12,431308
1,376105
15,376105
10,376105
3,376105
26,376105
10,783233
20,783233
12,783233
2,783233
15,892318
10,892318
12,892318
17,96933
6,96933
9,96933
15,383010
8,121164
10,121164
3,121164
7,121164
19,121164
12,121164
18,385726
10,385726
26,385726
17,3397884
6,3397884
10,3397884
20,3397884
9,3397884
10,1798684
26,1798684
4,1127180
9,1127180
10,1655441
7,1655441
12,1655441
15,327137
10,327137
3,327137
10,1193631
16,1193631
12,1193631
10,300532
12,300532
26,300532
15,420223
10,420223
7,420223
12,420223
4,389722
7,1259521
4,1259521
20,1259521
9,1259521
15,1073498
17,95631
15,95631
6,95631
9,95631
17,93894
6,93894
5,93894
9,93894
15,91419
4,91419
19,91419
5,91419
17,993842
10,993842
9,993842
10,4428038
20,4428038
17,119707
1,119707
7,119707
5,119707
9,119707
15,1583420
10,1583420
12,1583420
10,446046
16,446046
15,387199
10,387199
6,421206
10,421206
26,421206
15,161083
6,161083
17,472033
1,472033
8,472033
10,472033
20,472033
5,472033
9,472033
15,337697
3,337697
12,337697
1,1449283
8,1449283
15,1449283
3,1449283
19,1449283
15,329028
15,118798
10,118798
12,118798
18,2473602
10,2473602
16,2473602
10,120776
17,114857
6,114857
5,114857
9,114857
15,465624
12,465624
5,465624
4,2377322
20,2377322
9,2377322
1,881320
10,881320
9,881320
15,361841
10,361841
12,361841
15,1195478
12,1195478
15,339412
10,339412
12,339412
26,339412
6,1458175
10,1458175
12,1458175
9,1458175
17,370032
4,370032
5,370032
9,370032
17,398712
6,398712
10,398712
9,398712
17,120008
6,120008
9,120008
17,116320
1,116320
6,116320
10,116320
12,116320
17,271367
15,271367
4,271367
15,758752
10,758752
12,758752
6,411061
10,411061
20,411061
9,411061
10,395972
15,327247
6,327247
9,327247
10,1017460
4,1017460
5,1017460
17,91225
1,91225
15,91225
12,91225
5,91225
6,482572
10,482572
9,482572
1,402901
4,402901
9,402901
15,318283
12,318283
15,1438176
4,1438176
18,402399
10,402399
11,402399
12,402399
17,131646
1,131646
5,131646
10,120710
7,120710
9,120710
17,1098327
1,1098327
7,1098327
5,1098327
9,1098327
17,1549920
6,1549920
9,1549920
10,335121
4,335121
5,335121
9,335121
8,844993
15,844993
3,844993
10,350261
1,1054606
7,1054606
20,1054606
15,1423894
10,1423894
6,3561180
10,3561180
9,3561180
6,2364841
9,2364841
17,218817
6,218817
10,218817
9,218817
6,87843
10,87843
17,2101341
6,2101341
10,2101341
9,2101341
10,379889
12,379889
17,281820
6,281820
10,281820
12,281820
9,281820
17,403016
10,403016
12,403016
26,403016
18,482546
10,482546
12,482546
17,417976
10,417976
7,417976
17,398913
1,398913
18,443680
6,443680
10,443680
11,443680
23,443680
17,1772230
1,1772230
10,1772230
11,1772230
2,1772230
15,1264904
3,1264904
17,2231253
6,2231253
10,2231253
9,2231253
17,1586752
18,1586752
6,1586752
10,1586752
8,1620449
15,1620449
3,1620449
18,438859
10,438859
11,438859
10,2814362
11,2814362
26,2814362
18,2095649
10,2095649
12,2095649
1,4075322
8,4075322
7,4075322
6,265651
10,265651
20,265651
9,265651
1,1700841
8,1700841
15,1700841
7,1700841
15,2848292
16,2848292
18,358273
10,358273
16,358273
12,358273
1,3148266
10,3148266
20,3148266
5,3148266
9,3148266
15,171433
10,171433
12,171433
1,118755
15,118755
3,118755
7,118755
10,870111
18,270288
15,270288
6,270288
10,270288
12,270288
9,270288
15,261289
12,261289
15,2702724
18,92804
10,92804
11,92804
15,140397
10,140397
15,387575
7,387575
4,387575
9,387575
10,366627
20,366627
5,366627
9,366627
1,103639
8,103639
15,103639
3,103639
7,103639
19,103639
12,103639
18,1398426
6,1398426
10,1398426
11,1398426
16,1398426
17,87469
1,87469
1,134067
8,134067
15,134067
10,134067
3,134067
19,134067
6,164334
10,164334
9,164334
18,4136084
15,4136084
10,4136084
16,4136084
12,4136084
17,285823
6,285823
9,285823
17,95016
9,95016
15,430922
18,1596363
15,1596363
10,1596363
11,1596363
15,1127896
10,1127896
16,1127896
18,349825
10,349825
11,349825
26,349825
15,209475
12,209475
1,2668134
8,2668134
5,2668134
15,265666
10,265666
20,309698
9,309698
15,1204975
12,1204975
17,82398
1,82398
9,82398
15,240890
12,240890
17,111438
6,111438
5,111438
9,111438
15,196229
10,1702439
12,1702439
9,1702439
15,107120
3,107120
7,107120
15,481141
10,481141
12,481141
17,1250777
15,1250777
17,1622547
15,1622547
6,1622547
17,219653
7,219653
4,219653
9,219653
15,1698641
3,1698641
10,414387
12,414387
5,83658
9,83658
1,114287
18,114287
17,2172934
10,2172934
9,2172934
6,498399
10,498399
9,498399
10,160484
4,160484
9,160484
22,301727
15,397078
7,397078
12,397078
15,134618
10,134618
26,134618
17,1273678
15,1273678
3,1273678
15,120133
3,120133
7,120133
17,228333
4,228333
5,228333
15,1018765
10,1018765
17,1374989
4,1374989
12,1374989
18,119485
10,119485
11,119485
2,119485
15,455538
10,455538
12,455538
17,1650554
15,1650554
6,1650554
1,395119
10,395119
11,395119
12,395119
9,395119
2,395119
17,1430612
6,1430612
10,1430612
9,1430612
17,86034
1,86034
9,86034
15,478311
12,478311
10,1078588
15,494652
10,494652
12,494652
1,87892
10,87892
11,87892
6,465551
10,465551
12,465551
9,465551
10,804522
9,804522
6,4422836
10,4422836
5,4422836
9,4422836
17,102975
1,102975
5,102975
9,102975
10,279778
1,3040964
10,3040964
3,3040964
7,3040964
6,119468
10,119468
20,119468
9,119468
17,80455
15,80455
6,80455
16,80455
15,1018785
10,1018785
3,1018785
12,1018785
15,1710396
16,1710396
15,276751
10,276751
12,276751
17,139414
15,139414
4,139414
1,86197
10,86197
11,86197
10,1521197
11,1521197
9,1521197
1,88323
10,88323
3,88323
7,88323
17,118929
10,118929
7,118929
20,118929
5,118929
9,118929
18,864761
10,864761
11,864761
12,864761
15,42114
3,42114
1,89908
3,89908
7,89908
4,89908
20,89908
17,120769
6,120769
10,120769
11,120769
23,120769
4,795351
20,795351
9,795351
6,324127
10,324127
20,324127
9,324127
15,415965
10,415965
3,415965
17,1517489
1,1517489
15,1517489
3,1517489
5,1517489
6,2241351
10,2241351
9,2241351
17,227984
15,227984
6,227984
9,227984
15,155711
6,155711
10,155711
6,297284
4,297284
20,297284
9,297284
15,486674
10,486674
10,340376
9,340376
10,475331
19,475331
12,475331
17,1114740
15,1114740
6,1114740
15,322330
3,322330
7,322330
16,322330
12,322330
15,405422
12,405422
15,138097
10,138097
12,138097
6,365907
10,365907
20,365907
9,365907
17,99938
15,99938
6,99938
17,910936
15,910936
6,910936
15,120631
10,120631
12,120631
10,316356
12,316356
23,316356
10,99582
4,99582
5,99582
9,99582
15,472954
10,75784
11,75784
2,75784
20,421239
9,421239
4,309593
9,309593
1,190590
15,190590
6,190590
16,190590
17,1038686
7,1038686
4,1038686
15,1980209
6,1980209
10,1980209
15,385267
10,385267
12,385267
17,157472
1,157472
15,157472
5,157472
9,157472
17,90022
6,90022
10,90022
23,90022
17,358349
1,358349
15,358349
3,358349
12,358349
5,358349
15,1598822
12,1598822
10,218922
20,218922
12,218922
9,218922
6,1486192
20,1486192
9,1486192
15,361925
12,361925
17,110027
7,110027
12,110027
5,110027
6,115710
10,115710
9,115710
7,119227
4,119227
15,256524
6,256524
20,256524
12,256524
15,1137470
12,1137470
1,116322
3,116322
17,2140379
20,2140379
5,2140379
9,2140379
10,387131
20,387131
12,387131
9,387131
10,335345
15,107614
10,107614
3,107614
12,107614
10,95953
10,1205489
18,1175491
10,1175491
11,1175491
17,936501
9,936501
10,1972779
12,1972779
17,103855
10,103855
16,103855
12,103855
18,108052
10,108052
11,108052
10,1454029
18,1837703
10,1837703
9,1837703
1,331632
15,331632
3,331632
7,331632
4,331632
20,331632
1,1224378
7,1224378
20,1224378
9,1224378
17,329101
4,329101
9,329101
10,2967008
17,268397
1,268397
8,268397
15,268397
3,268397
5,268397
17,1060277
1,1060277
4,1060277
5,1060277
17,103060
1,103060
15,103060
3,103060
5,103060
6,94226
10,94226
9,94226
6,477348
10,477348
9,477348
17,1408253
15,1408253
6,1408253
12,1408253
15,243155
10,243155
12,243155
10,241303
12,241303
15,333780
15,1047540
3,1047540
15,1411238
12,1411238
17,108358
18,108358
10,108358
11,108358
12,108358
23,108358
17,165929
6,165929
9,165929
4,414982
10,1327194
12,1327194
1,398808
10,398808
3,398808
7,398808
18,308644
10,308644
3,308644
15,2609758
10,2609758
17,1601913
1,1601913
10,1601913
9,1601913
10,382077
4,382077
20,382077
9,382077
15,357413
18,99685
6,99685
10,99685
17,313911
1,313911
15,313911
6,313911
3,313911
12,313911
9,313911
15,396752
3,396752
7,396752
6,86250
10,86250
17,119807
1,119807
15,119807
6,119807
18,93389
10,93389
11,93389
17,1524137
6,1524137
10,1524137
9,1524137
17,119695
15,119695
6,119695
9,119695
10,469494
1,282120
8,282120
15,282120
3,282120
7,282120
1,337711
8,337711
15,337711
3,337711
7,337711
19,337711
17,279493
15,279493
15,403508
10,403508
3,403508
12,403508
17,271027
6,271027
10,271027
9,271027
15,852713
12,852713
15,388500
18,1647668
10,1647668
26,1647668
10,435651
12,435651
5,435651
15,286788
10,286788
3,286788
12,286788
4,301470
15,452625
12,452625
17,306685
6,306685
10,306685
9,306685
10,274558
12,274558
15,454945
12,454945
15,453451
3,453451
17,366174
1,366174
4,366174
9,366174
6,1747958
10,1747958
9,1747958
10,426931
16,426931
18,127536
10,127536
11,127536
15,144120
7,144120
4,144120
12,144120
17,66473
10,66473
11,66473
2,66473
15,120185
3,120185
16,120185
15,1366344
17,1153706
15,1153706
16,1153706
6,111161
10,111161
1,231402
15,231402
6,231402
15,116778
26,116778
10,1322269
15,396652
10,396652
3,396652
26,396652
15,391304
10,391304
12,391304
10,124718
26,124718
15,112883
10,112883
12,112883
8,983983
15,983983
3,983983
10,989757
12,989757
2,989757
17,480255
6,480255
10,480255
20,480255
9,480255
7,1270761
4,1270761
9,1270761
17,499556
6,499556
9,499556
15,272338
10,272338
12,272338
9,272338
15,356150
17,297162
6,297162
9,297162
1,488658
15,488658
3,488658
12,488658
10,94799
1,115472
3,115472
7,115472
19,115472
10,388980
11,388980
26,388980
10,362478
7,362478
20,362478
9,362478
4,963794
15,156841
10,156841
12,156841
15,265208
10,265208
12,265208
17,117011
6,117011
20,117011
12,117011
9,117011
18,3569230
6,3569230
10,3569230
11,3569230
9,3569230
15,787475
4,1633356
9,1633356
10,145653
10,2223990
26,2223990
17,89489
4,89489
5,89489
9,89489
17,175058
8,175058
15,175058
3,175058
7,175058
5,175058
6,968264
10,968264
11,968264
18,355702
10,355702
26,355702
18,2006295
10,2006295
11,2006295
17,90728
1,90728
15,90728
7,90728
15,1986843
12,1986843
10,1291584
26,1291584
18,117039
10,117039
9,117039
2,117039
10,107007
11,107007
2,107007
10,489281
2,489281
10,267248
16,267248
20,267248
12,267248
9,267248
10,120620
20,120620
9,120620
15,117104
10,117104
12,117104
17,999913
10,999913
9,999913
15,462338
10,462338
17,102984
6,102984
10,102984
9,102984
1,898367
10,898367
1,88103
7,88103
17,373416
15,373416
6,373416
10,373416
9,373416
15,239949
12,239949
18,412080
10,412080
26,412080
17,417148
1,417148
6,417148
10,417148
9,417148
17,114614
15,114614
5,114614
15,388183
6,388183
10,861689
20,861689
5,861689
9,861689
17,383222
1,383222
7,383222
4,383222
15,1692486
10,1692486
6,373450
10,373450
20,373450
9,373450
7,1792647
18,119934
10,119934
26,119934
10,1175506
6,1924396
10,1924396
20,1924396
12,1924396
6,1095217
10,1095217
1,1230204
8,1230204
3,1230204
15,1440232
10,1440232
15,1125929
10,1125929
12,1125929
26,1125929
1,1239462
8,1239462
15,1239462
1,1272051
8,1272051
15,1272051
3,1272051
6,2193215
10,2193215
9,2193215
17,1233301
1,1233301
11,1233301
12,1233301
17,66549
10,66549
11,66549
2,66549
17,2952602
10,2952602
17,1946381
9,1946381
1,337692
10,337692
1,92007
15,92007
5,92007
10,479143
26,479143
17,2058673
6,2058673
26,2058673
9,2058673
4,120082
20,120082
17,2140037
10,2140037
23,2140037
15,2239832
12,2239832
15,190138
6,190138
15,302886
15,101889
10,101889
7,101889
4,130018
20,130018
15,122459
10,122459
12,122459
15,1007028
12,1007028
15,171580
6,171580
10,171580
15,1234548
2,1234548
17,238948
15,238948
6,238948
9,238948
18,172493
10,172493
15,335559
12,335559
1,158811
15,158811
3,158811
7,158811
16,158811
5,158811
1,78504
3,78504
7,78504
16,78504
19,78504
15,217756
26,217756
15,196857
10,196857
26,196857
15,1742650
12,1742650
15,464154
4,464154
18,363473
10,363473
16,363473
19,363473
15,120645
3,120645
17,112389
1,112389
8,112389
15,112389
7,112389
10,356443
12,356443
17,1433108
6,1433108
10,1433108
9,1433108
1,347149
8,347149
3,347149
7,347149
1,1156398
15,1156398
4,1156398
5,1156398
15,120484
26,120484
17,80684
1,80684
7,80684
5,80684
17,112442
15,112442
6,112442
10,112442
9,112442
15,102510
6,102510
4,195714
9,195714
10,1124035
4,134847
5,134847
15,244970
12,244970
10,1798709
12,1798709
5,1798709
18,1083452
15,1083452
10,1083452
26,1083452
20,206314
9,206314
1,1376213
3,1376213
7,1376213
15,149691
10,149691
15,360139
12,360139
15,198386
6,198386
17,1506999
9,1506999
1,93300
4,93300
9,93300
10,116999
18,1091751
15,1091751
10,1091751
3,1091751
26,1091751
10,172396
12,172396
17,102005
6,102005
10,102005
9,102005
23,102005
6,478134
10,478134
20,478134
9,478134
18,1035736
10,1035736
15,1179258
10,1179258
12,1179258
17,2397255
6,2397255
10,2397255
9,2397255
10,241025
17,1403130
10,1403130
11,1403130
7,450385
4,450385
1,94012
15,94012
5,94012
10,3007512
2,3007512
10,99653
7,99653
12,99653
9,99653
15,129387
12,129387
15,111070
10,111070
3,111070
7,111070
10,265662
3,265662
26,265662
15,492956
3,492956
26,492956
10,112579
12,112579
15,255798
5,255798
18,83987
10,83987
11,83987
15,2980648
10,2980648
17,113957
6,113957
10,113957
20,113957
9,113957
10,277027
18,3210686
10,3210686
11,3210686
17,320691
7,320691
9,320691
10,398017
9,398017
15,1130080
6,1130080
10,1130080
9,1130080
18,108101
10,108101
12,108101
15,367652
15,2387559
10,2387559
10,1976009
4,1976009
5,1976009
9,1976009
9,1995390
15,239948
6,239948
12,239948
15,2023453
3,2023453
6,162677
10,162677
12,162677
9,162677
15,261392
17,399201
1,399201
12,399201
5,399201
9,399201
6,221218
10,221218
20,221218
9,221218
15,475290
20,475290
15,236348
16,236348
17,2312718
6,2312718
10,2312718
9,2312718
1,192255
15,192255
3,192255
7,192255
15,356721
17,107978
6,107978
5,107978
9,107978
17,263728
1,263728
7,263728
5,263728
9,263728
15,65611
10,65611
19,65611
12,65611
2,65611
15,160236
3,160236
12,160236
17,2938956
6,2938956
9,2938956
10,375920
12,375920
10,389557
9,389557
2,389557
10,424205
11,424205
16,424205
12,424205
2,424205
17,2097307
15,2097307
12,2097307
15,951216
6,951216
9,951216
10,1726592
20,1726592
9,1726592
1,76740
10,76740
9,76740
10,1423995
9,1423995
15,796335
11,796335
6,1206543
10,1206543
9,1206543
6,465538
10,465538
20,465538
9,465538
1,117119
15,117119
6,137363
10,137363
9,137363
1,1634003
8,1634003
3,1634003
26,1634003
15,1859650
12,1859650
17,83943
1,83943
9,83943
8,158983
15,158983
7,158983
19,158983
17,108308
1,108308
15,108308
3,108308
7,108308
5,108308
10,180734
26,180734
15,1045658
10,1045658
12,1045658
18,463998
6,463998
10,463998
10,1405500
17,293662
6,293662
9,293662
17,1023111
10,1023111
26,1023111
4,144814
5,144814
9,144814
21,313038
13,313038
12,313038
15,1176740
10,1176740
12,1176740
15,1027862
10,1027862
10,179098
12,179098
10,1340800
20,1340800
9,1340800
15,143746
10,143746
12,143746
10,1321860
15,83642
19,83642
4,120907
5,120907
9,120907
17,82971
1,82971
1,104431
15,104431
3,104431
10,75860
5,75860
10,454919
4,454919
5,454919
9,454919
17,92644
15,92644
6,92644
9,92644
15,305669
6,102926
10,102926
4,102926
9,102926
15,105793
16,105793
17,1116184
15,1116184
22,1116184
1,77766
4,77766
9,77766
1,1014775
15,1014775
10,1014775
3,1014775
12,1014775
4,1457767
20,1457767
9,1457767
1,368578
15,368578
3,368578
12,368578
15,2103254
10,486822
20,486822
9,486822
15,332379
16,332379
17,113855
1,113855
7,113855
5,113855
9,113855
10,324554
20,324554
12,324554
9,324554
15,381707
6,381707
15,1033575
10,1033575
1,311289
15,311289
10,311289
3,311289
20,311289
10,1294226
3,1294226
16,1294226
12,1294226
18,2024544
10,2024544
11,2024544
15,303933
10,303933
16,303933
12,303933
15,1391137
10,1391137
12,1391137
7,99487
12,99487
10,2674426
12,2674426
15,2215285
6,2215285
10,2215285
15,466342
12,466342
1,280030
8,280030
3,280030
7,280030
18,1020072
10,1020072
11,1020072
1,283426
8,283426
3,283426
19,283426
10,357507
4,357507
20,357507
9,357507
10,477071
20,477071
9,477071
8,220099
15,220099
10,220099
3,220099
19,220099
4,1148204
20,1148204
9,1148204
1,3369806
3,3369806
15,1319598
1,799949
15,799949
1,82198
7,82198
18,1895587
6,1895587
10,1895587
11,1895587
6,947802
10,947802
9,947802
4,433386
9,433386
15,120703
10,120703
12,120703
1,101452
15,101452
7,101452
16,101452
5,101452
15,483726
10,483726
12,483726
9,483726
17,78869
5,78869
6,1440728
10,1440728
9,1440728
18,120094
10,120094
16,120094
15,1666186
10,449467
15,1371150
10,1371150
10,918927
20,918927
17,372588
15,372588
4,1572315
9,1572315
6,112722
10,112722
20,112722
9,112722
15,795461
15,64782
10,64782
19,64782
12,64782
23,64782
18,1013753
10,1013753
11,1013753
17,3231054
1,3231054
10,3231054
20,3231054
4,288477
1,1268799
15,1268799
6,120890
10,120890
20,120890
9,120890
6,814335
9,814335
10,1226753
9,1226753
15,146882
10,146882
16,146882
12,146882
4,479968
20,479968
6,116260
10,116260
9,116260
6,200465
10,200465
12,200465
9,200465
10,338013
7,338013
12,338013
5,338013
15,1414382
3,1414382
12,1414382
17,421073
6,421073
10,421073
9,421073
17,1213663
15,1213663
5,1213663
15,479500
6,479500
3,479500
20,479500
12,479500
9,479500
17,433362
4,433362
5,433362
9,433362
15,815236
12,815236
1,1067774
15,1067774
3,1067774
12,1067774
4,441796
9,441796
17,102744
1,102744
10,102744
12,102744
23,102744
1,1213012
8,1213012
15,1213012
3,1213012
12,1213012
17,475944
7,475944
4,475944
9,475944
15,430634
10,430634
26,430634
15,1100119
3,1100119
7,1100119
15,114681
6,114681
10,114681
1,3531824
6,3531824
20,3531824
5,3531824
9,3531824
6,800308
10,800308
23,800308
17,120877
4,120877
9,120877
17,249327
1,249327
8,249327
3,249327
7,249327
4,54215
20,54215
9,54215
15,1046163
12,1046163
10,2318092
12,2318092
15,791304
10,791304
15,83254
1,89457
15,89457
10,89457
7,89457
15,124879
10,124879
3,124879
10,490204
1,758758
18,758758
10,758758
15,462519
1,938330
10,938330
4,938330
20,938330
9,938330
6,116367
7,116367
4,116367
8,407121
3,407121
7,407121
20,407121
15,113321
10,113321
12,113321
17,373074
15,373074
6,373074
7,373074
15,118315
15,276033
3,276033
16,276033
19,276033
10,419887
10,315733
17,338325
6,338325
10,338325
9,338325
10,1099212
7,1099212
12,1099212
15,295289
12,295289
15,217630
12,217630
6,1232207
22,1232207
25,1232207
18,59245
10,59245
11,59245
6,1741273
10,1741273
20,1741273
9,1741273
15,1213644
17,913354
6,913354
9,913354
17,120483
15,120483
6,120483
9,120483
15,770703
12,770703
17,1592525
1,1592525
5,1592525
9,1592525
15,326856
17,1121931
6,1121931
5,1121931
9,1121931
15,109348
6,109348
18,430431
10,430431
11,430431
10,258068
20,258068
12,258068
9,258068
2,258068
15,384680
10,384680
17,281322
6,281322
10,281322
26,281322
15,995039
10,995039
7,995039
12,995039
17,1160368
6,1160368
9,1160368
10,1228987
7,1228987
4,1228987
20,1228987
17,109015
15,109015
3,109015
15,799934
15,413015
10,413015
16,413015
2,413015
17,1712261
6,1712261
10,1712261
9,1712261
15,118954
15,144640
12,144640
15,2503944
10,2503944
15,98625
6,98625
15,116242
19,116242
12,116242
15,795368
17,804461
6,804461
9,804461
1,780511
10,780511
15,270846
3,270846
5,270846
17,399327
15,399327
6,399327
17,462229
15,462229
6,462229
15,345074
6,345074
16,345074
15,65054
10,65054
16,65054
19,65054
12,65054
15,1791528
6,1791528
10,1791528
20,1791528
12,1791528
1,763304
8,763304
15,763304
3,763304
7,763304
10,1532958
16,1532958
6,1714204
10,1714204
20,1714204
9,1714204
15,1190617
7,1190617
17,2002718
15,2002718
6,2002718
9,2002718
10,310357
4,310357
5,310357
9,310357
1,489282
15,489282
18,151568
15,151568
10,151568
11,151568
16,151568
19,151568
10,1810683
2,1810683
18,1571222
10,1571222
9,1571222
8,405296
10,405296
20,405296
5,405296
9,405296
18,1629757
10,1629757
26,1629757
4,369226
5,369226
15,976222
10,976222
3,976222
16,976222
12,976222
10,337876
20,337876
12,337876
9,337876
17,2937898
6,2937898
10,2937898
9,2937898
10,1092082
11,1092082
12,1092082
2,1092082
18,1054588
10,1054588
18,368794
10,368794
16,368794
17,1366365
9,1366365
1,844286
15,844286
10,844286
12,844286
15,383028
10,383028
12,383028
1,119698
8,119698
7,119698
15,310778
10,310778
20,310778
12,310778
9,310778
2,310778
18,80492
15,80492
19,80492
6,421238
10,421238
23,421238
18,3719896
10,3719896
26,3719896
15,266747
16,266747
17,238380
10,238380
5,238380
9,238380
10,889588
2,889588
6,138946
10,138946
12,138946
9,138946
1,1520498
3,1520498
7,1520498
19,1520498
10,3707106
12,3707106
17,348121
1,348121
8,348121
3,348121
5,348121
9,348121
10,354595
11,354595
26,354595
6,1175709
10,1175709
20,1175709
12,1175709
9,1175709
17,110944
1,110944
10,110944
11,110944
12,110944
15,940709
3,940709
5,940709
15,120882
3,120882
7,120882
5,120882
17,1013860
15,1013860
6,1013860
7,1013860
4,1013860
20,1013860
5,1013860
9,1013860
6,274711
10,274711
20,274711
10,166038
3,166038
15,1274300
10,1274300
7,1274300
12,1274300
6,3319920
10,3319920
20,3319920
9,3319920
12,1128219
24,1128219
17,882978
10,882978
11,882978
2,882978
6,489664
10,489664
9,489664
1,1488181
8,1488181
15,1488181
3,1488181
18,3037162
10,3037162
11,3037162
8,1134666
17,1781827
18,1781827
10,1781827
26,1781827
17,3247714
6,3247714
9,3247714
6,2005374
10,2005374
20,2005374
9,2005374
10,446755
12,446755
17,765432
18,765432
6,765432
10,765432
1,99348
10,99348
23,99348
15,1284575
6,98273
10,98273
20,98273
9,98273
15,356470
3,356470
12,356470
4,117571
20,117571
4,245674
10,81505
4,81505
1,88763
15,88763
5,88763
4,185371
20,185371
9,185371
15,1385912
10,1385912
17,4280822
10,4280822
15,889573
10,889573
12,889573
15,305711
12,305711
18,1270262
10,1270262
9,1270262
15,1697237
10,1697237
13,1697237
12,1697237
1,205461
15,205461
10,205461
3,205461
7,205461
4,455407
9,455407
1,245429
8,245429
3,245429
7,245429
17,3341072
6,3341072
9,3341072
17,86993
1,86993
10,86993
11,86993
12,86993
10,816442
2,816442
1,1135985
15,1135985
12,1135985
15,1216492
12,1216492
10,58085
11,58085
2,58085
15,810922
10,810922
12,810922
10,1870529
3,107719
7,107719
16,107719
6,116745
10,116745
16,116745
9,116745
10,4193394
10,384806
4,384806
20,384806
9,384806
15,268126
10,268126
4,418819
17,2957680
1,120669
15,120669
10,120669
15,1058017
7,1058017
12,1058017
15,2004420
17,110475
15,110475
6,110475
7,110475
15,94737
10,94737
3,94737
7,94737
12,94737
15,443453
15,250494
12,250494
17,88170
1,88170
5,88170
10,404032
4,404032
9,404032
15,205000
12,205000
15,356680
10,356680
12,356680
15,337579
10,337579
15,307987
6,307987
10,307987
15,118655
6,118655
15,3760922
3,3760922
12,3760922
15,1650043
3,1650043
17,93773
4,93773
5,93773
18,86879
10,86879
11,86879
16,86879
4,926129
20,926129
15,377092
15,328589
10,328589
12,328589
10,280707
20,280707
15,362359
10,362359
12,362359
15,91738
10,91738
7,91738
12,91738
15,2562232
10,2562232
12,2562232
10,2334873
10,475276
11,475276
9,475276
10,322589
16,322589
12,322589
10,97441
11,97441
2,97441
17,117723
15,117723
18,1596346
10,1596346
3,1596346
26,1596346
15,65528
10,65528
2,65528
15,1197628
6,1197628
10,1197628
17,87078
1,87078
7,87078
18,81398
10,81398
26,81398
10,899106
12,899106
1,90357
7,90357
20,90357
9,90357
15,1016075
10,1016075
19,1016075
12,1016075
1,1542344
18,1542344
10,1542344
9,1542344
15,196216
6,196216
10,210616
16,210616
12,210616
15,2279339
15,337917
6,337917
10,264796
18,2080374
10,2080374
15,1032815
12,1032815
15,403702
10,403702
12,403702
17,82648
1,82648
23,82648
10,236784
9,236784
20,82085
9,82085
17,2167202
6,2167202
9,2167202
10,119349
15,2465146
10,2465146
12,2465146
1,98519
15,98519
15,340012
10,340012
12,340012
10,91635
12,91635
17,82288
1,82288
7,82288
18,824758
10,824758
12,824758
18,109707
15,109707
10,109707
10,1967545
1,416044
18,416044
10,416044
11,416044
2,416044
17,1032755
6,1032755
9,1032755
17,84316
5,84316
18,1071812
10,1071812
16,1071812
12,1071812
1,2649554
10,2649554
5,2649554
9,2649554
15,313792
12,313792
18,2058107
10,2058107
12,2058107
2,2058107
10,1842530
20,1842530
10,1149362
20,1149362
4,4517738
17,92240
4,92240
12,92240
5,92240
9,92240
6,235737
10,235737
20,235737
9,235737
16,2172935
6,865554
10,865554
9,865554
18,1321865
6,1321865
10,1321865
9,1321865
9,1024744
17,120775
10,120775
11,120775
12,120775
2,120775
23,120775
17,3212232
6,3212232
10,3212232
9,3212232
17,386741
8,386741
5,386741
9,386741
10,2271563
23,2271563
17,89893
1,89893
7,89893
10,1748179
4,1748179
20,1748179
9,1748179
15,829482
15,1142800
6,1142800
10,1142800
17,1403241
4,1403241
10,1023481
16,1023481
19,1023481
12,1023481
17,443536
8,443536
15,443536
6,443536
3,443536
10,395169
11,395169
2,395169
17,465494
6,465494
10,465494
9,465494
10,1425922
3,1425922
16,1425922
19,1425922
17,1085492
9,1085492
6,164003
10,164003
9,164003
7,230600
4,230600
9,230600
17,90605
1,90605
5,90605
10,58385
3,58385
19,58385
12,58385
4,119345
20,119345
9,119345
15,1924435
1,375063
15,375063
10,375063
12,375063
15,486551
17,299977
1,299977
11,299977
15,326900
10,326900
3,326900
7,326900
5,326900
15,2083355
10,2083355
17,475394
6,475394
10,475394
9,475394
4,1477076
20,1477076
15,243736
12,243736
17,1104001
1,1104001
5,1104001
15,120770
16,120770
12,120770
10,1152398
7,1152398
12,1152398
4,454841
15,325258
18,2097298
10,2097298
26,2097298
15,979434
15,466856
6,466856
10,466856
16,466856
12,466856
15,1981677
16,1981677
12,1981677
15,234829
10,234829
12,234829
26,234829
6,120324
10,120324
9,120324
4,283632
20,283632
9,283632
15,462395
12,462395
1,159421
15,159421
3,159421
7,159421
19,159421
6,1210042
10,1210042
9,1210042
17,56800
1,56800
10,56800
11,56800
2,56800
4,1288558
15,865559
12,865559
15,465142
16,465142
17,94074
1,94074
3,94074
5,94074
10,770810
17,404390
6,404390
10,404390
9,404390
18,375104
10,375104
12,375104
26,375104
1,91934
6,91934
10,91934
12,91934
1,83001
4,83001
9,83001
18,312549
6,312549
10,312549
9,312549
6,2515030
10,2515030
12,2515030
9,2515030
15,405336
20,405336
5,405336
9,405336
1,944834
8,944834
3,944834
7,944834
5,75909
4,1433822
9,1433822
15,102492
10,102492
3,102492
12,102492
18,422295
10,422295
12,422295
10,443543
20,443543
12,443543
9,443543
6,94291
10,94291
10,114388
12,114388
18,416508
10,416508
12,416508
15,815244
12,815244
10,315983
15,97165
10,97165
15,109686
15,98635
10,98635
12,98635
10,84855
15,215129
15,139699
10,139699
12,139699
26,139699
